food_item,fat_g,satfat_g,carbs_g,protein_g,fiber_g,energy_kcal_calculated
"Tangerines, (mandarin oranges), canned, juice pack, drained",0.0004,4.184100418410042e-05,0.0941,0.008491847826086958,0.015189873417721518,0.04554037543041208
"Peach nectar, canned, with added ascorbic acid",0.0051,0.0023430962343096236,0.1193,0.002377717391304348,0.0012658227848101266,0.05909141397312007
"Pear nectar, canned, with added ascorbic acid",0.0001,1.0460251046025105e-05,0.1576,0.0012454710144927537,0.007594936708860759,0.07064311896034656
"Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid",0.0012,8.368200836820084e-05,0.12869999999999998,0.00407608695652174,0.002531645569620253,0.05998000666444518
"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY",0.0064,0.0,0.0751,0.00611413043478261,0.007594936708860759,0.04220815283794291
"Jackfruit, canned, syrup pack",0.0014000000000000002,0.0,0.23940000000000003,0.00407608695652174,0.01139240506329114,0.10940797511940464
"Dates, medjool",0.0015,0.0,0.7497,0.02049365942028986,0.08481012658227848,0.342663556592247
"Pineapple, raw, extra sweet variety",0.0011,0.0,0.135,0.006000905797101451,0.01772151898734177,0.06342330334333
"Clementines, raw",0.0015,0.0,0.1202,0.009624094202898552,0.021518987341772152,0.05864711762745751
"Guanabana nectar, canned",0.0017000000000000001,0.00030334728033472807,0.1493,0.0012454710144927537,0.0012658227848101266,0.0685327113184494
"Juice, apple and grape blend, with added ascorbic acid",0.0012,0.00024058577405857744,0.12460000000000002,0.001811594202898551,0.002531645569620253,0.05731422859046984
"Juice, apple, grape and pear blend, with added ascorbic acid and calcium",0.0012,0.00021966527196652723,0.12960000000000002,0.0019248188405797107,0.002531645569620253,0.05953571031878263
"Plantains, green, fried",0.11810000000000001,0.03859832635983264,0.4917,0.016983695652173916,0.04430379746835443,0.3432189270243252
"Plantains, yellow, fried, Latino restaurant",0.0751,0.018995815899581592,0.40770000000000006,0.01607789855072464,0.04050632911392405,0.26257914028657114
"Apples, raw, red delicious, with skin (Includes foods for USDA's Food Distribution Program)",0.002,0.0,0.1406,0.003057065217391305,0.02911392405063291,0.06564478507164279
"Apples, raw, golden delicious, with skin",0.0015,0.0,0.136,0.0031702898550724644,0.030379746835443037,0.06320115517049872
"Apples, raw, granny smith, with skin (Includes foods for USDA's Food Distribution Program)",0.0019,0.0,0.1361,0.004981884057971015,0.03544303797468354,0.06431189603465512
"Apples, raw, gala, with skin (Includes foods for USDA's Food Distribution Program)",0.0012,0.0,0.1368,0.002830615942028986,0.02911392405063291,0.06309008108408308
"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",0.0014000000000000002,0.0,0.1218,0.00407608695652174,0.002531645569620253,0.057092080417638566
"Fruit juice smoothie, NAKED JUICE, BLUE MACHINE",0.0,0.0,0.16670000000000001,0.004755434782608696,0.03670886075949367,0.07597467510829724
"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",0.0013000000000000002,0.00026150627615062765,0.1477,0.004189311594202899,0.002531645569620253,0.0685327113184494
"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",0.0036,0.001098326359832636,0.1151,0.007133152173913045,0.007594936708860759,0.05753637676330112
"Raspberries, frozen, red, unsweetened",0.008100000000000001,0.0006694560669456067,0.1255,0.013020833333333334,0.05443037974683544,0.06897700766411197
"Guava nectar, with sucralose, canned",0.0007000000000000001,0.00024058577405857744,0.133,0.003396739130434783,0.015189873417721518,0.06109074752860158
"Kiwifruit, ZESPRI SunGold, raw",0.0028000000000000004,0.0006799163179916319,0.15789999999999998,0.011548913043478264,0.01772151898734177,0.07752971231811619
"Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium",0.0012,2.092050209205021e-05,0.1091,0.003057065217391305,0.0012658227848101266,0.05087193157836276
"Fruit juice smoothie, ODWALLA, strawberry banana",0.0032,0.0006171548117154813,0.11050000000000001,0.005661231884057972,0.007594936708860759,0.05453737643007887
"Fruit juice smoothie, NAKED JUICE, strawberry banana",0.0027,0.0006380753138075315,0.11660000000000001,0.005434782608695653,0.007594936708860759,0.05664778407197601
"Plantains, green, raw",0.0007000000000000001,0.0012656903765690378,0.3666,0.01415307971014493,0.027848101265822787,0.16916583361101856
"Plantains, green, boiled",0.0008,0.0007531380753138076,0.2915,0.01234148550724638,0.03291139240506329,0.13517716316783296
"Pork, fresh, composite of separable fat, with added solution, cooked",0.6042000000000001,0.22366108786610883,0.0032,0.1139039855072464,0.0,0.6501166277907364
"Pork, fresh, carcass, separable lean and fat, raw",0.3507,0.1301255230125523,0.0,0.15749547101449277,0.0,0.41241808286126846
"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",0.048600000000000004,0.016997907949790798,0.0,0.240036231884058,0.0,0.14273020104409642
"Pork, fresh, separable fat, cooked",0.6609999999999999,0.24953974895397493,0.0,0.07993659420289856,0.0,0.692102632455848
"Pork, fresh, leg (ham), whole, separable lean and fat, raw",0.1887,0.06841004184100419,0.0,0.1973505434782609,0.0,0.2661335110518716
"Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted",0.1761,0.06767782426778243,0.0,0.3037817028985508,0.0,0.2952349216927691
"Pork, fresh, leg (ham), whole, separable lean only, raw",0.0541,0.019560669456066947,0.0,0.23188405797101452,0.0,0.14506275685882483
"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",0.0944,0.034518828451882845,0.0,0.3329936594202899,0.0,0.22503609907808508
"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",0.11960000000000001,0.04123430962343097,0.0,0.2249773550724638,0.0,0.207819615683661
"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",0.1342,0.04821129707112971,0.0,0.2939311594202899,0.0,0.2494723980895257
"Pork, fresh, leg (ham), shank half, separable lean only, raw",0.029500000000000002,0.009592050209205023,0.0,0.24524456521739135,0.0,0.12573586582250362
"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",0.058300000000000005,0.01921548117154812,0.0,0.32484148550724645,0.0,0.1857158724869488
"Pork, fresh, loin, whole, separable lean only, raw",0.056600000000000004,0.020397489539748955,0.0,0.24264039855072467,0.0,0.1518382761301788
"Pork, fresh, loin, whole, separable lean only, cooked, braised",0.09119999999999999,0.03535564853556486,0.0,0.3234827898550725,0.0,0.21814950572031547
"Pork, fresh, loin, whole, separable lean only, cooked, broiled",0.098,0.03807531380753139,0.0,0.3234827898550725,0.0,0.22492502499166944
"Pork, fresh, loin, whole, separable lean only, cooked, roasted",0.09630000000000001,0.03671548117154812,0.0,0.3240489130434783,0.0,0.22348106186826613
"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",0.0584,0.02064853556485356,0.0,0.24026268115942032,0.0,0.15261579473508832
"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised",0.1129,0.027092050209205024,0.0,0.31725543478260876,0.0,0.23736532267022104
"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",0.0956,0.024288702928870295,0.0,0.2829483695652174,0.0,0.20659780073308898
"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",0.1189,0.04115062761506277,0.0,0.29098731884057977,0.0,0.2330334333000111
"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw",0.09029999999999999,0.031307531380753144,0.0,0.2344882246376812,0.0,0.18227257580806397
"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",0.0786,0.027939330543933057,0.0,0.3419384057971015,0.0,0.21270687548594913
"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled",0.0729,0.02255230125523013,0.0,0.30298913043478265,0.0,0.1917138731533933
"Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted",0.0795,0.03066945606694561,0.0,0.32359601449275366,0.0,0.20648672664667334
"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",0.1104,0.024738493723849377,0.0,0.22961956521739135,0.0,0.20048872598022882
"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",0.0932,0.024989539748953977,0.0,0.3286911231884059,0.0,0.22214817283127847
"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled",0.0836,0.029456066945606697,0.0,0.2920063405797102,0.0,0.19815617016550038
"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",0.09210000000000002,0.034037656903765694,0.0,0.3263134057971015,0.0,0.22014883927579695
"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw",0.08960000000000001,0.031150627615062768,0.0,0.23188405797101452,0.0,0.18060646451182938
"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, broiled",0.0545,0.017970711297071132,0.0,0.33163496376811596,0.0,0.18460513162279238
"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean only, cooked, roasted",0.0944,0.03003138075313808,0.0,0.3145380434782609,0.0,0.21781628346106852
"Pork, fresh, loin, tenderloin, separable lean only, raw",0.0217,0.007301255230125523,0.0,0.23720561594202902,0.0,0.11473953126735532
"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",0.0351,0.012531380753138076,0.0,0.2963088768115943,0.0,0.1513939797845163
"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",0.0342,0.012635983263598327,0.0,0.2537364130434783,0.0,0.13373320004442965
"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, braised",0.0434,0.0173326359832636,0.0,0.3457880434782609,0.0,0.17905142730201043
"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled",0.0608,0.021725941422594146,0.0,0.3122735507246377,0.0,0.18327224258580474
"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",0.06280000000000001,0.02015690376569038,0.0,0.3083106884057972,0.0,0.1837165389314673
"Pork, fresh, shoulder, arm picnic, separable lean and fat, raw",0.1251,0.043305439330543934,0.0,0.2118432971014493,0.0,0.20815283794290793
"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, braised",0.1433,0.05077405857740586,0.0,0.28170289855072467,0.0,0.25380428745973566
"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted",0.2401,0.09184100418410042,0.0,0.2657382246376812,0.0,0.3443296678884816
"Pork, fresh, shoulder, arm picnic, separable lean only, raw",0.037700000000000004,0.012615062761506278,0.0,0.22939311594202905,0.0,0.1277351993779851
"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",0.1886,0.07290794979079498,0.0,0.2616621376811595,0.0,0.2912362545818061
"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, raw",0.0571,0.020899581589958163,0.0,0.21206974637681164,0.0,0.14028657114295234
"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised",0.132,0.0525418410041841,0.0,0.30083786231884063,0.0,0.2500277685216039
"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",0.12539999999999998,0.046548117154811726,0.0,0.30276268115942034,0.0,0.24414084194157504
"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",0.0309,0.008378661087866111,0.0,0.26890851449275366,0.0,0.13639897811840498
"Pork, fresh, variety meats and by-products, brain, raw",0.09210000000000002,0.0217468619246862,0.0,0.11639492753623189,0.0,0.13773186715539265
"Pork, fresh, variety meats and by-products, brain, cooked, braised",0.0951,0.022489539748953978,0.0,0.13745471014492755,0.0,0.14906142396978783
"Pork, fresh, variety meats and by-products, chitterlings, raw",0.1661,0.07969665271966528,0.0,0.0865036231884058,0.0,0.19993335554815062
"Pork, fresh, variety meats and by-products, heart, raw",0.04360000000000001,0.012133891213389121,0.013300000000000001,0.19553894927536233,0.0,0.12618016216816616
"Pork, fresh, variety meats and by-products, heart, cooked, braised",0.050499999999999996,0.014016736401673642,0.004,0.2672101449275363,0.0,0.1570587581917139
"Pork, fresh, variety meats and by-products, jowl, raw",0.6961,0.2642259414225942,0.0,0.07223731884057973,0.0,0.7242030434299678
"Pork, fresh, variety meats and by-products, kidneys, raw",0.0325,0.01087866108786611,0.0,0.18636775362318844,0.0,0.1056314561812729
"Pork, fresh, variety meats and by-products, lungs, cooked, braised",0.031000000000000003,0.011401673640167366,0.0,0.1879528985507247,0.0,0.1047428634899478
"Pork, fresh, variety meats and by-products, mechanically separated, raw",0.26539999999999997,0.10271966527196655,0.0,0.17017663043478262,0.0,0.3321115183827613
"Pork, fresh, variety meats and by-products, pancreas, raw",0.13240000000000002,0.04790794979079498,0.0,0.2101449275362319,0.0,0.2148172831278463
"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",0.10800000000000001,0.03901673640167364,0.0,0.3226902173913044,0.0,0.23458847050983003
"Pork, fresh, variety meats and by-products, tongue, raw",0.172,0.06234309623430963,0.0,0.18455615942028988,0.0,0.24436299011440632
"Pork, fresh, variety meats and by-products, tongue, cooked, braised",0.18600000000000003,0.0674581589958159,0.0,0.27287137681159424,0.0,0.2930134399644563
"Pork, cured, bacon, unprepared",0.3713,0.13195606694560671,0.0,0.1546648550724638,0.0,0.43185604798400534
"Pork, cured, breakfast strips, raw or unheated",0.3716,0.13504184100418412,0.006999999999999999,0.13292572463768118,0.0,0.4267466400088859
"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",0.045599999999999995,0.01579497907949791,0.0,0.20935235507246377,0.0,0.1277351993779851
"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",0.0488,0.01673640167364017,0.005200000000000001,0.23958333333333337,0.0,0.14506275685882483
"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",0.152,0.05271966527196653,0.0042,0.23245018115942034,0.0,0.24502943463290014
"Pork, cured, ham, center slice, country-style, separable lean only, raw",0.08320000000000001,0.02907949790794979,0.003,0.3147644927536232,0.0,0.20804176385649228
"Pork, cured, ham, center slice, separable lean and fat, unheated",0.129,0.04782426778242679,0.0005,0.22837409420289861,0.0,0.2188159502388093
"Pork, cured, ham, whole, separable lean only, roasted",0.055,0.019246861924686196,0.0,0.2836277173913044,0.0,0.1662779073642119
"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",0.04650000000000001,0.017343096234309626,0.0,0.33990036231884063,0.0,0.17982894590691992
"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",0.12960000000000002,0.04616108786610879,0.0,0.23935688405797106,0.0,0.22348106186826613
"Pork, cured, salt pork, raw",0.805,0.3073221757322176,0.0,0.05717844202898551,0.0,0.8271687215372654
"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",0.2198,0.08304393305439331,0.0,0.18648097826086957,0.0,0.29290236587804064
"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",0.2348,0.0876569037656904,0.0037,0.19565217391304351,0.0,0.31311784960568695
"Pork, fresh, variety meats and by-products, feet, cooked, simmered",0.1605,0.04542887029288704,0.0,0.24841485507246383,0.0,0.25791402865711427
"Pork, fresh, variety meats and by-products, tail, raw",0.335,0.12175732217573224,0.0,0.200973731884058,0.0,0.41375097189825616
"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",0.1332,0.05091004184100419,0.0,0.3128396739130435,0.0,0.2559146951016328
"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, pan-fried",0.15710000000000002,0.05288702928870294,0.0,0.3035552536231884,0.0,0.27613017882927915
"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried",0.046200000000000005,0.01866108786610879,0.0,0.34488224637681164,0.0,0.1814950572031545
